,date,open,high,low,close,volume,10,60,250
0,2020-03-18,75.63,77.0,73.45,75.03,1242904.0,,,
1,2020-03-19,74.39,75.52,71.39,72.51,1003809.0,,,
2,2020-03-20,74.04,78.73,74.04,76.36,1521633.0,,,
3,2020-03-23,76.51,79.76,75.42,75.42,1589233.0,,,
4,2020-03-24,75.52,77.0,72.25,75.01,1362519.0,,,
5,2020-03-25,75.71,79.95,75.71,78.96,1450615.0,,,
6,2020-03-26,78.49,84.54,77.66,82.24,1774506.0,,,
7,2020-03-27,84.49,84.49,79.09,79.09,1173373.0,,,
8,2020-03-30,77.99,80.81,75.7,76.36,973918.0,,,
9,2020-03-31,76.97,77.0,73.31,73.93,856393.0,76.49100000000001,,
10,2020-04-01,73.4,74.9,71.93,72.26,797772.0,76.21400000000001,,
11,2020-04-02,71.27,73.15,70.12,73.11,757329.0,76.27400000000002,,
12,2020-04-03,72.93,74.82,71.8,72.8,714897.0,75.918,,
13,2020-04-07,74.04,77.2,73.73,75.45,1023853.0,75.92100000000002,,
14,2020-04-08,75.24,76.74,74.1,75.42,771720.0,75.96200000000002,,
15,2020-04-09,74.74,77.25,74.74,76.71,865934.0,75.73700000000001,,
16,2020-04-10,77.31,80.44,76.84,78.77,1207391.0,75.39000000000001,,
17,2020-04-13,78.8,80.83,76.69,79.5,840465.0,75.43100000000001,,
18,2020-04-14,78.59,80.14,77.33,78.87,670082.0,75.682,,
19,2020-04-15,79.72,83.26,79.28,80.95,1047432.0,76.38400000000001,,
20,2020-04-16,82.34,94.77,81.39,93.69,3126083.0,78.52700000000002,,
21,2020-04-17,94.73,94.73,87.75,90.83,2404701.0,80.29900000000002,,
22,2020-04-20,94.57,108.57,93.98,107.34,3463690.0,83.75300000000003,,
23,2020-04-21,106.62,116.69,100.7,112.98,3308183.0,87.50600000000003,,
24,2020-04-22,106.62,116.99,106.12,107.7,2158417.0,90.73400000000004,,
25,2020-04-23,115.54,127.24,115.54,127.24,3623783.0,95.78700000000003,,
26,2020-04-24,148.09,151.05,136.32,142.24,4640837.0,102.13400000000004,,
27,2020-04-27,133.28,138.21,124.39,124.59,3573024.0,106.64300000000003,,
28,2020-04-28,121.63,133.27,120.21,125.97,2602202.0,111.35300000000002,,
29,2020-04-29,127.19,129.33,116.28,116.49,2743022.0,114.90700000000001,,
30,2020-04-30,117.0,121.76,110.69,118.87,2318553.0,117.425,,
31,2020-05-06,117.97,133.28,116.51,128.54,2453839.0,121.196,,
32,2020-05-07,128.34,138.18,125.74,129.55,2636721.0,123.417,,
33,2020-05-08,130.8,133.05,127.36,128.54,1471521.0,124.973,,
34,2020-05-11,130.21,147.77,127.85,147.2,2977387.0,128.923,,
35,2020-05-12,148.08,163.39,145.12,153.07,3449305.0,131.506,,
36,2020-05-13,152.03,182.64,148.37,181.55,3422851.0,135.43699999999998,,
37,2020-05-14,173.73,190.17,168.94,169.91,3384324.0,139.969,,
38,2020-05-15,171.14,180.94,171.02,174.73,2444425.0,144.845,,
39,2020-05-18,176.11,199.2,169.8,193.1,3030467.0,152.506,,
40,2020-05-19,193.5,196.95,185.76,193.25,2277892.0,159.94400000000002,,
41,2020-05-20,191.33,197.33,166.73,171.29,3878276.0,164.219,,
42,2020-05-21,174.44,184.2,170.0,177.6,2808162.0,169.024,,
43,2020-05-22,173.77,176.6,158.14,162.05,2535722.0,172.375,,
44,2020-05-25,162.05,172.35,161.41,164.67,1886484.0,174.122,,
