,date,open,high,low,close,volume,120,180,240
0,2020-08-10,260.0,261.11,183.0,187.12,12284015.0,,,
1,2020-08-11,187.12,198.78,170.55,175.0,6778485.0,,,
2,2020-08-12,169.8,171.88,156.67,159.38,4001023.0,,,
3,2020-08-13,159.5,168.88,153.33,154.99,3894813.0,,,
4,2020-08-14,155.0,157.87,149.0,150.6,2787160.0,,,
5,2020-08-17,151.6,165.5,148.02,162.05,3931938.0,,,
6,2020-08-18,161.38,163.48,156.5,158.94,2451302.0,,,
7,2020-08-19,158.01,165.28,156.53,157.0,2184594.0,,,
8,2020-08-20,158.33,168.51,155.2,163.61,3211893.0,,,
9,2020-08-21,165.05,183.69,165.05,175.9,3639935.0,,,
10,2020-08-24,175.89,175.89,160.2,169.48,2293350.0,,,
11,2020-08-25,166.2,168.93,162.1,164.43,1568345.0,,,
12,2020-08-26,164.13,174.0,161.21,162.2,1655468.0,,,
13,2020-08-27,160.95,166.98,157.58,161.54,1284953.0,,,
14,2020-08-28,160.01,162.8,148.83,149.59,2181024.0,,,
15,2020-08-31,148.02,155.8,146.63,151.2,1280276.0,,,
16,2020-09-01,149.2,157.01,149.01,154.0,842282.0,,,
17,2020-09-02,153.09,155.48,149.28,150.22,647818.0,,,
18,2020-09-03,149.27,173.3,146.9,173.3,2669496.0,,,
19,2020-09-04,169.03,178.0,167.83,175.94,1485807.0,,,
20,2020-09-07,173.5,185.0,162.42,164.01,1777852.0,,,
21,2020-09-08,164.0,167.77,156.56,157.2,1003628.0,,,
22,2020-09-09,166.0,173.0,157.5,160.01,1991349.0,,,
23,2020-09-10,160.83,168.0,151.0,163.4,1384643.0,,,
24,2020-09-11,161.97,171.08,160.18,169.14,1135492.0,,,
25,2020-09-14,171.3,176.14,169.15,172.6,1332360.0,,,
26,2020-09-15,173.0,181.99,169.0,176.0,1649574.0,,,
27,2020-09-16,177.4,186.0,172.22,182.91,1772428.0,,,
28,2020-09-17,186.3,203.0,182.01,191.0,2705069.0,,,
29,2020-09-18,192.1,211.29,190.19,199.5,1831202.0,,,
30,2020-09-21,201.89,201.95,177.19,181.88,2613526.0,,,
31,2020-09-22,180.0,183.79,174.0,174.0,1908320.0,,,
32,2020-09-23,175.44,177.86,171.5,176.35,1070305.0,,,
33,2020-09-24,175.01,179.47,171.71,172.0,994113.0,,,
34,2020-09-25,172.0,173.97,160.78,161.91,1396988.0,,,
35,2020-09-28,163.0,163.84,157.6,157.94,815847.0,,,
36,2020-09-29,157.94,164.44,157.94,160.9,597171.0,,,
37,2020-09-30,161.95,162.48,154.0,155.95,976268.0,,,
38,2020-10-09,160.5,166.66,160.0,165.15,697575.0,,,
39,2020-10-12,167.68,171.49,163.99,170.35,859950.0,,,
40,2020-10-13,168.02,176.34,165.18,170.25,1128144.0,,,
41,2020-10-14,170.0,170.0,166.0,167.36,593791.0,,,
42,2020-10-15,167.91,175.77,167.91,172.0,1166749.0,,,
43,2020-10-16,172.77,173.0,165.96,165.96,654390.0,,,
44,2020-10-19,163.0,168.29,162.08,163.19,672034.0,,,
45,2020-10-20,162.53,170.97,162.24,170.0,718629.0,,,
46,2020-10-21,169.0,169.5,159.0,159.55,826664.0,,,
47,2020-10-22,158.66,163.4,157.11,160.0,719152.0,,,
48,2020-10-23,160.39,165.35,156.0,157.02,758600.0,,,
49,2020-10-26,155.01,159.4,153.55,156.83,420461.0,,,
50,2020-10-27,156.51,157.2,151.5,154.0,606230.0,,,
51,2020-10-28,154.0,154.28,150.01,151.59,491304.0,,,
52,2020-10-29,148.9,152.76,148.19,149.97,505668.0,,,
53,2020-10-30,149.77,153.47,144.97,144.97,797161.0,,,
54,2020-11-02,146.0,153.49,145.88,151.58,973122.0,,,
55,2020-11-03,155.0,158.9,149.99,152.3,1640045.0,,,
56,2020-11-04,154.36,157.5,151.21,154.56,942394.0,,,
57,2020-11-05,155.0,164.5,154.3,163.7,1064543.0,,,
58,2020-11-06,166.0,170.88,165.0,167.57,1436407.0,,,
59,2020-11-09,168.0,170.66,164.67,170.2,1494288.0,,,
60,2020-11-10,170.08,177.56,168.08,171.8,1311263.0,,,
61,2020-11-11,171.82,175.69,168.2,170.97,939130.0,,,
62,2020-11-12,178.0,178.0,169.11,170.3,1176297.0,,,
63,2020-11-13,173.3,180.66,171.51,179.85,1638370.0,,,
64,2020-11-16,183.0,195.0,181.18,192.62,1928224.0,,,
65,2020-11-17,191.62,198.04,189.0,194.5,1375173.0,,,
66,2020-11-18,193.5,198.5,187.0,195.0,1387077.0,,,
67,2020-11-19,197.44,197.5,184.0,184.0,1426545.0,,,
68,2020-11-20,184.93,202.49,184.02,201.0,1601400.0,,,
69,2020-11-23,200.25,227.02,194.81,219.97,2310976.0,,,
70,2020-11-24,227.82,238.88,217.33,232.16,2273422.0,,,
71,2020-11-25,232.0,241.5,228.0,234.0,1700362.0,,,
72,2020-11-26,233.01,238.0,219.49,227.44,1783689.0,,,
73,2020-11-27,226.66,251.88,225.02,247.99,2006216.0,,,
74,2020-11-30,245.18,251.51,234.0,240.0,1564612.0,,,
75,2020-12-01,238.41,252.5,235.2,242.01,1253587.0,,,
76,2020-12-02,240.0,240.01,228.0,230.0,1528558.0,,,
77,2020-12-03,228.0,229.2,217.97,218.88,1642745.0,,,
78,2020-12-04,221.0,240.4,216.13,235.98,1003193.0,,,
79,2020-12-07,234.07,239.63,231.0,239.48,618757.0,,,
80,2020-12-08,235.66,249.04,235.66,238.0,660094.0,,,
81,2020-12-09,242.1,259.99,242.0,252.5,1108304.0,,,
82,2020-12-10,245.47,261.0,244.0,250.0,901367.0,,,
83,2020-12-11,249.04,253.49,236.11,243.12,633899.0,,,
84,2020-12-14,241.4,259.25,233.5,259.25,969497.0,,,
85,2020-12-15,257.0,265.73,245.05,251.99,866697.0,,,
86,2020-12-16,257.1,274.0,253.01,265.7,1279887.0,,,
87,2020-12-17,267.0,276.8,262.33,273.0,804906.0,,,
88,2020-12-18,270.0,278.77,268.0,276.25,807837.0,,,
89,2020-12-21,277.7,286.44,270.18,277.3,889634.0,,,
90,2020-12-22,272.38,296.58,271.1,276.5,1046043.0,,,
91,2020-12-23,279.99,299.32,279.99,291.11,1081856.0,,,
92,2020-12-24,293.01,299.26,280.0,280.0,780857.0,,,
93,2020-12-25,281.08,286.0,268.0,280.0,1092507.0,,,
94,2020-12-28,275.0,279.88,264.01,271.92,999114.0,,,
95,2020-12-29,266.99,271.7,245.0,254.9,1666299.0,,,
96,2020-12-30,252.87,278.35,250.0,274.87,1186882.0,,,
97,2020-12-31,275.0,285.0,268.96,272.33,835920.0,,,
98,2021-01-04,268.0,278.76,265.2,270.09,975834.0,,,
99,2021-01-05,265.57,272.8,252.01,253.99,1439155.0,,,
100,2021-01-06,254.97,261.46,249.01,253.5,845800.0,,,
101,2021-01-07,263.45,275.8,262.01,264.1,1180737.0,,,
102,2021-01-08,288.0,295.0,270.11,283.18,1435599.0,,,
103,2021-01-11,285.0,292.0,226.54,226.54,3036506.0,,,
