,date,open,high,low,close,volume,10,60,250
0,2020-03-18,7.62,7.93,7.56,7.87,2470586.0,,,
1,2020-03-19,7.87,8.25,7.83,8.23,5122018.0,,,
2,2020-03-20,8.2,8.58,8.11,8.28,4700487.0,,,
3,2020-03-23,8.14,8.57,7.45,8.39,4514446.0,,,
4,2020-03-24,8.4,8.6,8.16,8.26,3450038.0,,,
5,2020-03-25,8.39,8.39,8.15,8.23,2618208.0,,,
6,2020-03-26,8.13,8.35,8.07,8.17,2037800.0,,,
7,2020-03-27,8.18,8.28,8.12,8.2,1537732.0,,,
8,2020-03-30,8.2,8.24,7.71,7.83,1995220.0,,,
9,2020-03-31,7.95,7.95,7.46,7.58,1812800.0,8.104000000000001,,
10,2020-04-01,7.5,7.66,7.41,7.46,912000.0,8.062999999999999,,
11,2020-04-02,7.34,7.59,7.34,7.58,610500.0,7.997999999999999,,
12,2020-04-03,7.54,7.87,7.0,7.87,1938940.0,7.956999999999999,,
13,2020-04-07,7.86,8.14,7.78,7.98,2261455.0,7.9159999999999995,,
14,2020-04-08,7.86,7.98,7.78,7.81,1256555.0,7.8709999999999996,,
15,2020-04-09,7.81,7.91,7.77,7.79,1233154.0,7.827,,
16,2020-04-10,7.79,7.79,7.58,7.59,1022215.0,7.769,,
17,2020-04-13,7.68,7.68,7.35,7.43,847700.0,7.692,,
18,2020-04-14,7.45,7.54,7.38,7.51,613200.0,7.660000000000001,,
19,2020-04-15,7.59,7.61,7.39,7.4,1063900.0,7.642000000000001,,
20,2020-04-16,7.4,7.47,7.35,7.47,938500.0,7.6430000000000025,,
21,2020-04-17,7.52,7.58,7.42,7.44,1533900.0,7.629000000000002,,
22,2020-04-20,7.44,7.5,7.2,7.36,1166915.0,7.578000000000001,,
23,2020-04-21,7.35,7.41,7.3,7.37,665915.0,7.517000000000001,,
24,2020-04-22,7.41,7.48,7.25,7.46,1316400.0,7.482000000000001,,
25,2020-04-23,7.42,7.46,7.35,7.36,664900.0,7.439,,
26,2020-04-24,7.35,7.58,7.21,7.58,855988.0,7.438,,
27,2020-04-27,7.56,7.87,7.39,7.87,3284288.0,7.481999999999999,,
28,2020-04-28,7.78,7.8,7.42,7.53,1685488.0,7.483999999999999,,
29,2020-04-29,7.42,7.55,7.3,7.3,1615343.0,7.473999999999998,,
30,2020-04-30,7.34,7.5,7.34,7.41,903260.0,7.467999999999998,,
31,2020-05-06,7.39,7.54,7.28,7.53,783059.0,7.4769999999999985,,
32,2020-05-07,7.6,7.6,7.45,7.45,580407.0,7.485999999999999,,
33,2020-05-08,7.51,7.58,7.45,7.52,799195.0,7.500999999999998,,
34,2020-05-11,7.69,7.69,7.39,7.43,880700.0,7.4979999999999976,,
35,2020-05-12,7.45,7.48,7.33,7.47,878490.0,7.508999999999998,,
36,2020-05-13,7.55,7.55,7.41,7.45,758590.0,7.495999999999998,,
37,2020-05-14,7.43,7.45,7.32,7.32,693400.0,7.440999999999997,,
38,2020-05-15,7.38,7.39,7.3,7.31,941981.0,7.418999999999997,,
39,2020-05-18,7.37,7.37,7.19,7.25,1141400.0,7.413999999999997,,
40,2020-05-19,7.3,7.35,7.2,7.23,910500.0,7.395999999999998,,
41,2020-05-20,7.18,7.35,7.18,7.25,632100.0,7.367999999999998,,
42,2020-05-21,7.25,7.25,7.12,7.19,786800.0,7.341999999999997,,
43,2020-05-22,7.16,7.21,6.99,7.03,1139215.0,7.2929999999999975,,
44,2020-05-25,7.03,7.05,6.92,6.95,739915.0,7.244999999999999,,
